id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,umap1,umap2,metric_value,quartile
461,1997,21,21,NJN,Anthony Parker,Bradley,9.0,494.0,13752.0,4478.0,1574.0,1129.0,0.444,0.404,0.794,27.8,9.1,3.2,2.3,24.5,0.085,-0.2,6.1,3.6410272,6.068203,0.085,2
463,1997,23,23,SEA,Bobby Jackson,Minnesota,12.0,755.0,16790.0,7344.0,2347.0,1945.0,0.417,0.354,0.793,22.2,9.7,3.1,2.6,31.4,0.09,0.4,10.0,1.6764464,4.989559,0.09,2
475,1997,35,35,PHI,Kebu Stewart,Cal State-Bakersfield,1.0,15.0,110.0,40.0,31.0,2.0,0.462,0.0,0.64,7.3,2.7,2.1,0.1,0.2,0.098,-1.4,0.0,8.683954,-0.25517455,0.098,2
477,1997,37,37,GSW,Marc Jackson,Temple,7.0,387.0,7572.0,3238.0,1655.0,311.0,0.446,0.226,0.814,19.6,8.4,4.3,0.8,13.0,0.082,-2.7,-1.4,6.1462874,4.036666,0.082,2
479,1997,39,39,SAC,Anthony Johnson,College of Charleston,13.0,793.0,15552.0,4432.0,1358.0,2274.0,0.414,0.356,0.745,19.6,5.6,1.7,2.9,23.2,0.072,-1.5,2.0,1.4041315,5.555915,0.072,2
487,1997,47,47,POR,Alvin Williams,Villanova,9.0,460.0,12610.0,4161.0,1140.0,1877.0,0.421,0.313,0.76,27.4,9.0,2.5,4.1,21.7,0.082,-0.4,4.9,2.9949305,6.305373,0.082,2
490,1997,50,50,ATL,Chris Crawford,Marquette,7.0,252.0,3985.0,1654.0,547.0,154.0,0.437,0.347,0.824,15.8,6.6,2.2,0.6,6.5,0.078,-2.6,-0.6,7.406369,7.712226,0.078,2
499,1998,2,2,VAN,Mike Bibby,Arizona,14.0,1001.0,33962.0,14698.0,3103.0,5517.0,0.436,0.379,0.802,33.9,14.7,3.1,5.5,73.2,0.104,0.8,23.8,-1.0577615,2.5021565,0.104,2
503,1998,6,6,DAL,Robert Traylor,Michigan,7.0,438.0,6243.0,2085.0,1640.0,312.0,0.474,0.167,0.577,14.3,4.8,3.7,0.7,13.3,0.102,-1.6,0.7,6.17239,3.092015,0.102,2
504,1998,7,7,SAC,Jason Williams,Florida,12.0,788.0,23188.0,8266.0,1810.0,4611.0,0.398,0.327,0.813,29.4,10.5,2.3,5.9,38.5,0.08,0.2,12.9,-0.3476725,3.850212,0.08,2
508,1998,11,11,DET,Bonzi Wells,Ball State University,10.0,591.0,15133.0,7147.0,2737.0,1249.0,0.46,0.327,0.697,25.6,12.1,4.6,2.1,29.4,0.093,0.2,8.3,3.488779,4.50983,0.093,2
516,1998,19,19,MIL,Pat Garrity,Notre Dame,10.0,552.0,11062.0,4017.0,1457.0,443.0,0.417,0.398,0.806,20.0,7.3,2.6,0.8,18.7,0.081,-1.8,0.5,3.9208934,6.050511,0.081,2
520,1998,23,23,DEN,Tyronn Lue,Nebraska,11.0,554.0,12564.0,4710.0,943.0,1727.0,0.437,0.391,0.829,22.7,8.5,1.7,3.1,19.7,0.075,-1.8,0.6,2.8482783,6.0929623,0.075,2
